material_id,formula,ordering,band_gap,density,nsites,formation_energy_per_atom,total_magnetization,magnetization_per_fu,n_elements,spacegroup,crystal_system
mp-759089,Li3V3O3F5,AFM,0.8607,3.2882281100183413,28,-2.8195092385714293,9.9e-06,4.95e-06,4,Cm,Monoclinic
mp-756985,Li2VSn(PO4)2,AFM,2.7079999999999993,3.5555569996728673,56,-2.4939910502465983,0.0012549,0.000313725,5,P2_1/m,Monoclinic
mp-1046246,Ca2Ta2FeO8,AFM,3.6611000000000002,6.191754681678843,26,-3.105227743051282,7.2e-06,3.6e-06,4,C2/c,Monoclinic
mp-754331,Na2VO3,AFM,2.411499999999999,3.118584047290444,24,-2.261551797543104,7.8e-05,1.9500000000000003e-05,3,Pnma,Orthorhombic
mp-754097,Li2FeBO4,AFM,2.6486,3.067260455136648,32,-2.303791909166666,2e-07,5e-08,4,C222_1,Orthorhombic
mp-2767097,Sr2CoO4,AFM,0.49570000000000003,5.421806291635915,28,-2.294621833571428,0.0018433,0.00046082500000000005,3,Cmce,Orthorhombic
mp-691106,MnSnO3,AFM,0.22940000000000002,5.982512338715366,10,-2.061573715586206,7.16e-05,3.58e-05,3,R3c,Trigonal
mp-755695,Li2CoGeO4,AFM,2.629,3.864635957316578,32,-2.087375699270834,1.8500000000000002e-05,4.625e-06,4,Pmn2_1,Orthorhombic
mp-772667,MnH4(OF2)2,AFM,2.5561,2.113844162603217,44,-1.8643151129937299,4.7e-06,1.175e-06,4,C2/c,Monoclinic
mp-561849,Gd2S2O,AFM,1.7211,6.554644721286951,20,-2.941708022999998,5e-07,1.25e-07,3,P2_1/c,Monoclinic
mp-1222389,LiFeSO4F,AFM,3.4481,3.074643837725721,16,-2.184480553229167,0.000118,5.9000000000000025e-05,5,P1,Triclinic
mp-754633,ZnCoO2,AFM,1.0065,6.473383096783257,16,-1.428705194375,3.41e-05,8.525e-06,3,R-3m,Trigonal
mp-549671,KLiMnO2,AFM,0.0,3.112861103520523,20,-1.850684253202874,0.0,0.0,4,C2/m,Monoclinic
mp-773466,NaCu3O4,AFM,0.0,5.74273231267639,32,-1.052201895172413,0.333355299999999,0.083338825,3,P4_122,Tetragonal
mp-771705,LiMnNbO4,AFM,2.7137000000000002,4.260492653528718,28,-2.659752926252054,0.0,0.0,4,P4_322,Tetragonal
mp-1272341,CoPH6NO5,AFM,2.9102,2.585817324444527,56,-1.46162247140306,2.26e-05,5.65e-06,5,Pm,Monoclinic
mp-1202804,CoH9C4(NO2)3,AFM,1.4646,1.9818842239834051,92,-0.8772913764673911,0.0,0.0,5,Pnna,Orthorhombic
mp-758241,LiCrSiO4,AFM,2.812499999999999,3.8370543411708393,28,-2.739682485833333,0.0,0.0,4,P4_322,Tetragonal
mp-1195736,CuH11C6NO5,AFM,0.42160000000000003,1.48380180362703,96,-0.684776647656249,1.0900000000000002e-05,2.725e-06,5,C2/c,Monoclinic
mp-767480,Li3Cu2SbO6,AFM,0.0,5.053083457814078,24,-1.749991024166667,0.0004837,0.00024185,4,C2/c,Monoclinic
mp-752589,LiMnPO4,AFM,3.4341,3.403778520556719,28,-2.556734411558175,2.299999999999998e-06,5.75e-07,4,Cmcm,Orthorhombic
mp-772427,Li3Fe(PO4)2,AFM,1.9462000000000002,3.082285981091638,56,-2.546171346913265,0.0,0.0,4,C2/c,Monoclinic
mp-555605,KMnPO4,AFM,1.3002,2.8391593129887003,28,-2.593508513189127,1e-07,2.5e-08,4,P-1,Triclinic
mp-770657,Gd2W2O9,AFM,2.844,8.199494257644087,52,-2.91553006923077,0.0,0.0,3,P2_1/c,Monoclinic
mp-770938,Li3VPCO7,AFM,2.9121,2.587712169741611,26,-2.414480693049451,0.0003358,0.0001679,5,P2_1,Monoclinic
mp-1280554,Li2MnO2F,AFM,1.402699999999999,3.565177232905693,24,-2.487877149516282,0.0,0.0,4,C2/m,Monoclinic
mp-752427,LiNiBO3,AFM,3.1699,3.366595079551183,24,-2.165337312083334,1e-07,2.5e-08,4,P2_1/c,Monoclinic
mp-759174,Na6CoO4,AFM,0.7895999999999991,2.89453435543496,44,-1.4345134296159872,0.0001327,3.3175e-05,3,P6_3mc,Hexagonal
mp-778815,Li2CoP2O7,AFM,3.0062,2.879135035620865,48,-2.513903054662698,2.03e-05,5.075e-06,4,P2_1,Monoclinic
mp-780784,LiMn4(PO4)3,AFM,3.0575,2.875272641227608,80,-2.520398648199301,1e-07,2.5e-08,4,Pccn,Orthorhombic
mp-22243,LiNiAsO4,AFM,0.0,4.408197751373217,28,-1.814024209404762,0.0,0.0,4,Pnma,Orthorhombic
mp-765549,Li7CoOF7,AFM,2.304999999999999,2.969965443985265,64,-2.863254550833333,5.8e-05,1.45e-05,4,Pmm2,Orthorhombic
mp-557843,Ca2MnSbO6,AFM,0.0,4.783675549448614,40,-2.598528522043104,2.899999999999999e-06,7.249999999999998e-07,4,P2_1/m,Monoclinic
mp-1177931,Li2Mn2P2(H4O5)3,AFM,2.0708,2.199139505760659,66,-1.790440415509528,0.0,0.0,5,C2/c,Monoclinic
mp-774256,Na2MnO2,AFM,0.0,3.031812151399159,20,-1.6616215741379312,0.0,0.0,3,Ibam,Orthorhombic
mp-754159,Na2Mn(SO4)2,AFM,3.521,2.901560920531795,26,-2.134707520822281,0.0,0.0,4,C2/c,Monoclinic
mp-756530,Li3Cr(BO3)2,AFM,2.1041,2.817746416659117,48,-2.574223957777777,1.1200000000000001e-05,2.8e-06,4,P-1,Triclinic
mp-38108,Ba3Pt2O7,AFM,0.0,7.53684194405023,48,-2.029308782291666,0.0108682,0.00271705,3,Cc,Monoclinic
mp-1346226,CaMn2(P2O7)2,AFM,0.6812,3.084836840817866,42,-2.652405278306357,0.0,0.0,4,P1,Triclinic
mp-1103811,KV2Fe(AgO4)2,AFM,1.9738,4.524063208121491,28,-1.835449832541666,4.8700000000000005e-05,2.4350000000000002e-05,5,P-3,Trigonal
mp-770677,Li4Co3Sb5O16,AFM,0.0,5.120240411384405,56,-1.851040098333333,0.0075039,0.00375195,4,Cm,Monoclinic
mp-2674749,Y2Mo2O7,AFM,1.6484,5.9116457431880995,22,-2.9379081445454562,5.05e-05,2.525e-05,3,I4_1/a,Tetragonal
mp-1046140,Ta2Zn2NiO8,AFM,3.6028000000000002,7.520849261311811,52,-2.533209058435898,0.0,0.0,4,C2/c,Monoclinic
mp-2017427,Fe2PO5,AFM,0.31809999999999905,4.157111313157726,16,-2.033180726465774,4.299999999999999e-06,2.149999999999999e-06,3,I4_1md,Tetragonal
mp-760210,NaLi2NiPCO7,AFM,4.0105,3.128411323990352,52,-2.269664982322217,0.0,0.0,6,P2_1,Monoclinic
mp-25459,Li3CrPCO7,AFM,3.0078,2.653646474379807,52,-2.389726430934064,1.3300000000000001e-05,3.325e-06,5,P2_1/m,Monoclinic
mp-1221116,NaCoP2HO7,AFM,0.0041999999999990005,3.173466859032586,48,-2.302038590992918,0.0001046,2.6150000000000005e-05,5,P1,Triclinic
mp-1173962,Li3Mn2O5,AFM,1.0029,3.866080375408086,20,-2.1503754005862072,8e-07,4e-07,3,P-1,Triclinic
mp-1101806,Sr3Co2(ClO2)2,AFM,0.0,4.605587928670804,22,-2.356794768181818,0.0406075,0.02030375,4,I4/mmm,Tetragonal
mp-1224707,Fe2AsP,AFM,0.0,7.300072950785646,8,-0.373139201785714,0.0217323,0.01086615,3,Pmc2_1,Orthorhombic
mp-1232525,LaCrAsO,AFM,0.0,5.875836918837984,16,-1.8640242075,0.00044669999999900006,0.000111675,4,P2_1/m,Monoclinic
mp-561216,CuGeO3,AFM,0.0,4.771033595662788,40,-1.602368533499999,0.0091074,0.001138425,3,Cmce,Orthorhombic
mp-17993,Ta2Mn4O9,AFM,2.4602,6.921449967531431,30,-2.680466133092722,0.0,0.0,3,P-3c1,Trigonal
mp-1212256,Ho3(Al3Os)4,AFM,0.0,8.298397425757203,38,-0.6831074202631571,2.9800000000000003e-05,1.4900000000000001e-05,3,P6_3/mmc,Hexagonal
mp-760307,Li7Mn(OF)3,AFM,3.081899999999999,2.485476357952385,56,-2.439505237233168,0.0,0.0,4,P1,Triclinic
mp-753323,Li4Mn2OF7,AFM,0.9575,2.984652397752035,28,-2.894988115299671,1.6e-06,8e-07,4,P1,Triclinic
mp-1233260,MgCu4H8(CO5)2,AFM,0.082499999999999,2.8953684287418833,25,-1.1750715834,1e-06,1e-06,5,P1,Triclinic
mp-753927,Mg8Mn3O11,AFM,2.3869,3.999205767042635,44,-2.738275184490596,0.0009008,0.0004504,3,R-3m,Trigonal
mp-540439,Mn(PO3)3,AFM,1.1461000000000001,2.730871524198736,26,-2.467611273989201,1.699999999999999e-06,8.499999999999998e-07,3,P-1,Triclinic
mp-769564,NaVPCO7,AFM,1.5078,2.491136158363452,44,-2.358420120774742,0.0996465,0.024911625000000003,5,P2_1/m,Monoclinic
mp-1043165,CaNi(GeO3)2,AFM,2.7331000000000003,4.618647399608042,40,-2.2760526775,8.5e-06,2.125e-06,4,C2/c,Monoclinic
mp-755396,Li4MnO3,AFM,1.439899999999999,2.567155898757926,32,-1.9690483364080462,1.54e-05,3.849999999999999e-06,3,Cc,Monoclinic
mp-1042037,MgFeP2O7,AFM,4.2706,3.35906674281415,44,-2.680121119707792,7e-07,1.75e-07,4,P-1,Triclinic
mp-765834,Li6V2OF11,AFM,2.0546,2.9161474079868572,40,-3.120065803,0.0002286,0.0001143,4,P1,Triclinic
mp-1222830,Li2InFe(P2O7)2,AFM,2.7432,3.325825379815258,44,-2.5656491909956722,0.0,0.0,5,P1,Triclinic
mp-1202547,MnH9C4(NO2)3,AFM,3.6169000000000002,1.842823950440323,92,-0.991324207138305,0.0,0.0,5,Pnna,Orthorhombic
mp-1274319,Li2V3O6,AFM,0.9769000000000001,3.827272559022341,22,-2.463508480151515,1.6e-06,8e-07,3,P1,Triclinic
mp-1177493,Li3V3O8,AFM,1.3413,3.417189578152875,28,-2.423794721785715,2e-07,1e-07,3,Imm2,Orthorhombic
mp-644129,KNiPH2O5,AFM,3.3402,3.128078582335616,40,-2.009573537439285,0.0,0.0,5,Pmn2_1,Orthorhombic
mp-1223055,La4MgCr3O12,AFM,1.0735000000000001,6.2864949337362575,40,-3.208836413000001,0.0,0.0,4,P-1,Triclinic
mp-1306442,Li3Mn2(SiO4)2,AFM,1.0612,2.977026095473258,30,-2.601431343724137,1e-07,5e-08,4,P1,Triclinic
mp-780876,Li6Fe(OF)3,AFM,3.031799999999999,2.2631882851784813,52,-2.451843423653846,0.0,0.0,4,R3m,Trigonal
mp-504653,Eu2SiO4,AFM,0.05689999999999901,6.83081384654338,28,-3.337149815000003,9.7e-05,2.425e-05,3,Pnma,Orthorhombic
mp-1282759,LiFe2O3,AFM,0.0316,4.582189524663026,12,-1.7237957830555541,0.0045774,0.0022887,3,P1,Triclinic
mp-772119,Mn3V2O10,AFM,0.33929999999999905,3.675604929197676,30,-2.021412516252874,5.72e-05,2.86e-05,3,P-1,Triclinic
mp-762840,Li3CrP2HO8,AFM,2.818199999999999,2.9104379028531193,60,-2.484548176702381,6.2e-06,1.55e-06,5,P-1,Triclinic
mp-770536,Li2VH2OF5,AFM,2.5226,2.482015574106098,44,-2.628512490151515,4.1e-05,1.025e-05,5,C2/c,Monoclinic
mp-774292,Li4Mn3Sn3(TeO8)2,AFM,0.47130000000000005,4.9856768606543955,56,-2.002063173230706,1.0800000000000002e-05,5.4e-06,5,Cm,Monoclinic
mp-570965,Pr6CoBr10,AFM,0.09830000000000001,4.739350640893757,17,-1.89005653588235,1.0202436,1.0202436,3,P-1,Triclinic
mp-19197,Ba3CrO5,AFM,0.0,5.719120029891686,18,-2.750318571666667,0.0,0.0,3,I4/mcm,Tetragonal
mp-1218326,SrCrO2,AFM,0.0,4.986096108562165,8,-2.54689945125,1.8e-06,9e-07,3,P4/mmm,Tetragonal
mp-764789,LiMn2OF3,AFM,1.369399999999999,3.562311330689514,28,-2.654302661670771,7.230000000000002e-05,1.8075000000000002e-05,4,P4_3,Tetragonal
mp-2220546,MgV2Bi2(PbO5)2,AFM,1.474999999999999,6.579695397205717,17,-1.9777031520588242,0.0082287,0.0082287,5,P1,Triclinic
mp-25463,Li3VPCO7,AFM,3.020399999999999,2.685925156410947,52,-2.4316166820879133,0.0001982,4.9550000000000005e-05,5,P2_1/m,Monoclinic
mp-1232560,CrN,AFM,0.0,6.129712959334631,4,-0.708122064374999,0.0001241,6.205e-05,2,R-3m,Trigonal
mp-781683,LiFeP2HO7,AFM,4.449999999999999,2.9936876567113533,48,-2.36418065157242,0.0,0.0,5,P-1,Triclinic
mp-756450,CrPO5,AFM,1.7458,3.001906019611722,28,-2.182157174948979,0.0,0.0,3,P4/n,Tetragonal
mp-1277299,Rb2CoO3,AFM,0.575299999999999,4.661438297361132,12,-1.4596734441666661,0.0,0.0,3,Cmcm,Orthorhombic
mp-1002574,KMnO2,AFM,1.4647000000000001,3.294829914450623,16,-1.8524303256702581,0.0,0.0,3,Pnnm,Orthorhombic
mp-1290236,Mg2TaMnO6,AFM,1.3282,5.861076021440303,40,-2.839054559776438,4e-07,1e-07,4,P2_1/m,Monoclinic
mp-753625,Li8MnO5F,AFM,1.997599999999999,2.570050367944831,60,-2.207908867139847,0.0003142,7.855000000000005e-05,4,P1,Triclinic
mp-1184115,Er,AFM,0.0,8.99172708732831,3,0.0,0.000474,0.000158,1,R-3m,Trigonal
mp-563010,RbFe(MoO4)2,AFM,2.5664,3.418732213168468,24,-2.014515078125001,0.0,0.0,4,P-3,Trigonal
mp-19517,KVPO5,AFM,1.5462,3.154598410785191,64,-2.581536301017856,0.3098723,0.0387340375,4,Pna2_1,Orthorhombic
mp-554446,Li2NiPO4F,AFM,3.7462,3.543101708923298,72,-2.5130872130621693,1.2e-06,1.5e-07,5,Pnma,Orthorhombic
mp-1566976,BaSr3(CoO3)4,AFM,0.9630999999999991,5.41624748490509,20,-2.021617830000001,0.0019004999999990002,0.0019004999999990002,4,Pm,Monoclinic
mp-1301347,Li2TiFeO4,AFM,1.6268999999999991,3.907810552015158,32,-2.5659690259375,4.9600000000000006e-05,1.2400000000000002e-05,4,P1,Triclinic
mp-510593,Dy5CoSb2,AFM,0.0,8.843140820491831,32,-0.7438248904166641,0.000164,4.1e-05,3,Pnma,Orthorhombic
mp-1389718,Ca(MnS2)2,AFM,0.0,3.030553344140801,14,-1.209705307173641,0.0265684,0.0132842,3,Fd-3m,Cubic
mp-1248912,ZnCr(SiO3)2,AFM,0.0665,3.7279812864517323,20,-2.6834657355,8e-07,4e-07,4,C2/c,Monoclinic
mp-1181795,HgC4Br3N,AFM,0.7057999999999991,2.408252731304571,36,0.409353285833331,0.0017871999999990002,0.00044679999999900006,4,P2_1,Monoclinic
mp-1643372,LiCo3(OF3)2,AFM,0.0,4.236536918170943,24,-2.078113124861111,8.380000000000003e-05,4.1900000000000016e-05,4,Pc,Monoclinic
mp-1638861,Li2V(CO3)2,AFM,3.1574,2.295395736873794,44,-2.091943579469698,3e-07,7.5e-08,4,P2_1,Monoclinic
mp-1284822,SrLaCoO4,AFM,0.325499999999999,6.057312539678123,14,-2.761750566428572,2.6000000000000002e-05,1.3000000000000001e-05,4,C222_1,Orthorhombic
mp-766019,Li2Ni(CO3)2,AFM,3.118,2.641712260510911,22,-1.920326860606061,3.01e-05,1.505e-05,4,P1,Triclinic
mp-1209407,Pr4Re6O19,AFM,0.034600000000000006,8.976650154684615,29,-2.615262899885058,0.028274999999999002,0.028274999999999002,3,I23,Cubic
mp-10643,SmSe,AFM,0.0,5.407297302951275,4,-1.546944322031251,0.0007216999999990001,0.00036085,2,P6_3mc,Hexagonal
mp-755951,VSO4,AFM,3.110499999999999,3.255253025503039,24,-2.056826916666666,0.0,0.0,3,Pnma,Orthorhombic
mp-1272866,La2MgFeO6,AFM,0.5422,6.11042091977998,20,-3.00154486,0.0002106,0.0001053,4,P-1,Triclinic
mp-20794,Sr2NiWO6,AFM,2.9406,6.651097676605074,20,-2.597509709999999,0.0,0.0,4,I4/m,Tetragonal
mp-20921,Ba3MnNb2O9,AFM,1.7737999999999992,6.022157852216238,60,-3.127465983862069,0.0,0.0,4,P-3m1,Trigonal
mp-1199857,BaMnO2,AFM,1.2781,4.98366346749659,64,-2.39158445588901,1e-07,6.2500000000000005e-09,3,Pnma,Orthorhombic
mp-2220509,MgCu6OF11,AFM,0.0,4.536850843130225,19,-1.869987968157895,0.173896499999999,0.173896499999999,4,P1,Triclinic
mp-850211,Li8CoO5F,AFM,0.9417000000000001,2.602642753339744,60,-2.062584779444444,2e-05,4.999999999999999e-06,4,P1,Triclinic
mp-18997,LiMnPO4,AFM,3.411499999999999,3.32137828668069,28,-2.633428733343891,0.0,0.0,4,Pnma,Orthorhombic
mp-773363,Li4Mn3WO8,AFM,1.251799999999999,4.993353141839937,32,-2.130965126070403,0.0,0.0,4,R-3m,Trigonal
mp-775331,LiVO2,AFM,0.8671000000000001,3.9781789310741873,16,-2.467004507083333,0.0001704,4.26e-05,3,Imma,Orthorhombic
mp-754564,Li2CoOF3,AFM,1.0346,3.245249842685825,28,-2.491003817738094,0.0,0.0,4,P4_1,Tetragonal
mp-1274535,Mn2CuO4,AFM,0.0,5.154045260783308,14,-1.6568613701231532,0.1704929,0.08524645,3,I4_1/amd,Tetragonal
mp-1297690,KLi2FeO3,AFM,2.1349,2.937645242882047,14,-1.848047195559524,1e-07,5e-08,4,Cmcm,Orthorhombic
mp-752834,LiCr(CO3)2,AFM,3.119199999999999,2.512628061771043,20,-2.021202337333334,0.0,0.0,4,P2_1,Monoclinic
mp-1078829,Gd2Cl3,AFM,0.1814,5.105583282604672,10,-2.051747162499998,0.0,0.0,2,C2/m,Monoclinic
mp-17113,Sm2Ru2O7,AFM,0.0,7.48961518735273,22,-2.54245442181818,0.0003146,0.0001573,3,Fd-3m,Cubic
mp-1278937,CoO2,AFM,0.9448000000000001,4.756387359148226,12,-1.015104255,0.0014563,0.000364075,2,I4_1/amd,Tetragonal
mp-770912,Na2MnSiCO7,AFM,1.0701,2.760342931721539,48,-2.2821763973491382,9e-07,2.25e-07,5,P2_1/m,Monoclinic
mp-573229,Cs2MnV2(ClO3)2,AFM,2.0974,3.297771053489939,26,-2.299812097095492,2.8e-06,1.4e-06,5,Cmm2,Orthorhombic
mp-25393,Li2FePO4F,AFM,4.1935,3.127165604672007,36,-2.591686828756613,8e-07,2e-07,5,P1,Triclinic
mp-1029626,Ba3IrN3,AFM,0.011199999999999,6.58233134377769,14,-0.577124751428572,3.35e-05,1.675e-05,3,P6_3/m,Hexagonal
mp-2227841,Tm2MgV2O8,AFM,1.6629,5.703314451475198,13,-3.079847703461539,0.001206799999999,0.001206799999999,4,C2,Monoclinic
mp-754470,Li3CrO4,AFM,0.9477000000000001,3.306974303879364,32,-2.096071748437499,1.2100000000000001e-05,3.025e-06,3,Cmmm,Orthorhombic
mp-1228358,Ba2TiMnO6,AFM,1.158799999999999,5.809227201089389,40,-2.9717277023764384,0.00022579999999900003,5.645e-05,4,R-3m,Trigonal
mp-755986,Li2NbCr3O8,AFM,1.9797999999999991,4.176384031747372,28,-2.554107807261904,0.0,0.0,4,R-3m,Trigonal
mp-541859,Tb12(OsC3)5,AFM,0.0,9.94029120688977,32,-0.49713320937500005,0.2524401,0.2524401,3,P-62m,Hexagonal
mp-849588,LiMn2(BO3)2,AFM,0.42390000000000005,3.047954137809562,22,-2.424829528866249,0.0,0.0,4,Cc,Monoclinic
mp-1193182,K3Gd(AsS4)2,AFM,0.6147,2.8189473039100763,28,-1.186080241910714,0.0,0.0,4,C2/c,Monoclinic
mp-771059,Li4Nb2Co3Sn3O16,AFM,1.7506,5.095089656901686,56,-2.217645777440477,0.0040125,0.0020062500000000002,5,Cm,Monoclinic
mp-752601,NaMn3O4,AFM,0.045399999999999004,4.895403333936703,16,-1.983499410021551,0.0,0.0,3,C2/m,Monoclinic
mp-756411,Li6NiO4,AFM,3.462099999999999,2.683581467470702,44,-1.8873770504545462,4.4400000000000015e-05,1.1100000000000002e-05,3,Pmmn,Orthorhombic
mp-774897,Li3Mn2CrO6,AFM,0.20219999999999902,4.099103492021625,24,-2.214605592571839,1e-07,5e-08,4,C2/m,Monoclinic
mp-758390,LiNiPO4,AFM,3.7343,3.8348627550394063,28,-2.342996729710884,1.3e-06,3.249999999999999e-07,4,Pnma,Orthorhombic
mp-29146,VSbO4,AFM,0.5192999999999991,5.94239454971778,24,-2.235131224999993,0.0004726,0.00011815,3,I4_1md,Tetragonal
mp-1218175,SrLaMnO4F,AFM,0.0,5.95494521838493,32,-3.072911303803879,2.13e-05,5.325e-06,5,P4/nmm,Tetragonal
mp-1046134,Mg2Ta2NiO8,AFM,2.584599999999999,6.717303975347748,52,-2.950889255358974,0.0,0.0,4,C2/c,Monoclinic
mp-1196616,Ni2BiB(PO5)2,AFM,3.5479000000000003,5.22605450004595,32,-2.278201335528273,0.0,0.0,5,P2_1/m,Monoclinic
mp-1643099,Li7Mn5O12,AFM,1.2079,3.88483753677798,48,-2.142762252624521,0.0,0.0,3,P-1,Triclinic
mp-753213,Li4Ni2OF7,AFM,0.6723,3.257252974504549,28,-2.57623189845238,1.5300000000000003e-05,7.65e-06,4,Cm,Monoclinic
mp-24555,MnTl2H2OF5,AFM,0.0,5.62169517849489,44,-2.13343692178161,0.0,0.0,5,Cmcm,Orthorhombic
mp-25845,Li2FeP2O7,AFM,4.2417,2.7943165301935062,48,-2.5388074867460313,3.2e-06,8e-07,4,C2/m,Monoclinic
mp-20886,CeZnSn,AFM,0.0,7.044892279608979,12,-0.5585938983333351,0.0508211,0.012705275,3,P6_3/mmc,Hexagonal
mp-774789,Li4Ti2Co3Sb3O16,AFM,0.0,4.7953297642992325,56,-2.186654531071429,0.003256599999999,0.0016282999999990002,5,Cm,Monoclinic
mp-562216,Ba2CoSi2O7,AFM,1.7828,4.47813022936263,48,-3.058014943333333,1.43e-05,3.575e-06,4,C2/c,Monoclinic
mp-1214516,Ba3Nb2NiO9,AFM,2.680799999999999,6.257972418634224,60,-3.012424455833333,0.0002303,5.7575000000000024e-05,4,P-3m1,Trigonal
mp-552307,Li2Co(WO4)2,AFM,2.6607000000000003,6.6012086433302635,26,-2.151807988205127,0.0,0.0,4,P-1,Triclinic
mp-1407285,ZnCuO2,AFM,0.0,5.56048648041423,16,-1.171677519999999,0.0340821,0.008520525000000001,3,P1,Triclinic
mp-24827,KVBP2HO9,AFM,0.0,2.8370417435224153,60,-2.615884106796825,9.800000000000001e-06,2.4500000000000003e-06,6,P-1,Triclinic
mp-1295016,Li3NbV2O6,AFM,0.216699999999999,4.404384060826159,24,-2.495687532083334,3.4200000000000005e-05,1.7100000000000002e-05,4,P-1,Triclinic
mp-773188,Na3MnBSO7,AFM,2.428099999999999,2.7455598569123403,52,-2.235364233364279,1e-07,2.5e-08,5,P2_1/m,Monoclinic
mp-1333917,MgV2O4,AFM,1.578599999999999,4.029563560209806,56,-2.644831503750001,0.0,0.0,3,Cm,Monoclinic
mp-1177877,Li2MnVP2(O4F)2,AFM,0.8944999999999991,3.145181746067556,32,-2.7610766068052133,0.001094699999999,0.00054735,6,P-1,Triclinic
mp-1174291,Li4Co3O7,AFM,0.0,4.345676576164625,28,-1.699608870595237,0.0244863,0.01224315,3,C2/m,Monoclinic
mp-759661,Li7FeO5F,AFM,0.2303,2.316510426514805,56,-2.094607326130953,0.0,0.0,4,P1,Triclinic
mp-1215738,ZnNi4O5,AFM,0.0,6.5679611009954915,10,-1.2837612884999992,1e-07,1e-07,3,I4/m,Tetragonal
mp-757233,Gd2Zr2O7,AFM,2.8082000000000003,6.844701923745495,22,-3.84645998909091,0.0,0.0,3,Fd-3m,Cubic
mp-1273356,CoAgO3,AFM,0.0,6.352400112726087,20,-0.742011777333333,0.002120399999999,0.0005300999999990001,3,P-1,Triclinic
mp-1002570,KMnO2,AFM,1.9757999999999991,3.706544439040743,16,-1.9180038706702591,8e-07,2e-07,3,C2/m,Monoclinic
mp-1101457,Ni(BiO3)2,AFM,0.133,8.348082593572448,36,-1.280503719722223,0.0003121,7.802500000000001e-05,3,P4_2/mnm,Tetragonal
mp-767620,LiVSiO4,AFM,1.4564,3.899024380946337,28,-2.752032216547618,9.6e-06,2.4e-06,4,Pnma,Orthorhombic
mp-850399,LiVPHO5,AFM,2.204799999999999,2.840145052624401,36,-2.4145407060251323,1.2600000000000001e-05,3.15e-06,5,P-1,Triclinic
mp-1264059,MgVSiO5,AFM,1.307699999999999,3.575307788176493,32,-2.900695477500001,5.799999999999999e-06,1.449999999999999e-06,4,P1,Triclinic
mp-1181859,K2Fe2P2O7F2,AFM,3.2015000000000002,3.441953008360399,60,-2.208424222752382,0.0,0.0,5,Pbcn,Orthorhombic
mp-542535,Cs2CrH2Cl5O,AFM,2.514199999999999,3.085493901935102,44,-1.784442124710031,4.4500000000000004e-05,1.1125000000000001e-05,5,Cmcm,Orthorhombic
mp-26127,LiVPO4,AFM,2.777299999999999,3.4338512898665132,28,-2.642382814353741,1.8e-06,4.5e-07,4,Cmcm,Orthorhombic
mp-1290739,Sr3NbCoO7,AFM,0.20249999999999901,5.145376698130204,48,-2.826227371875,5.799999999999999e-06,1.449999999999999e-06,4,P1,Triclinic
mp-542979,MnVAgO4,AFM,1.7464,5.008132597908143,28,-1.8842987613711,2.6e-06,6.499999999999999e-07,4,Pnma,Orthorhombic
mp-754059,Li2NiBO4,AFM,1.3688999999999991,3.226754783432694,32,-2.036921773854167,6.599999999999999e-06,1.649999999999999e-06,4,C222_1,Orthorhombic
mp-772100,CrSn(PO4)2,AFM,0.6181000000000001,3.798710143518486,48,-2.44514537577381,0.005488799999999,0.001372199999999,4,P2_1/m,Monoclinic
mp-753682,FeO,AFM,0.0,4.706689133109818,8,-1.3944173925,0.0,0.0,2,P4_2/mmc,Tetragonal
mp-756248,NaLi2FePCO7,AFM,4.1429,2.8210627533768733,52,-2.322678406168371,5.13e-05,1.2825e-05,6,P-1,Triclinic
mp-1192267,Ho8In3Co,AFM,0.0032,8.979710901879294,24,-0.33336873916666304,0.0465928,0.0232964,3,P6_3mc,Hexagonal
mp-774192,Li2VO3,AFM,1.6683,3.460701457910947,24,-2.477306122361112,1.3e-06,3.249999999999999e-07,3,P-1,Triclinic
mp-1575892,Li2CoCSO7,AFM,2.8551,2.668257266580679,48,-1.9798028611805552,0.0035757,0.0008939250000000001,5,P-1,Triclinic
mp-24009,KCr3H6(SO7)2,AFM,2.7365,2.958039438082511,52,-1.899850706913462,1.4e-06,7e-07,5,R-3m,Trigonal
mp-1196031,Rb3Cu3Cl8O,AFM,0.0741,3.093025437011661,60,-1.434706170333334,0.0087412,0.0021853,4,P2_1/c,Monoclinic
mp-1216712,UMnAl,AFM,0.0,10.690619761643413,6,-0.14689581597700901,0.2448021,0.12240105,3,Imma,Orthorhombic
mp-756584,Na3CrBPO7,AFM,2.8333,2.929497593321369,52,-2.552333850995957,6.25e-05,1.5625e-05,5,P2_1/m,Monoclinic
mp-857363,LiMnPO4,AFM,3.498199999999999,2.799197997601407,28,-2.619379553701033,1e-06,2.5e-07,4,Pna2_1,Orthorhombic
mp-1095527,GdGeRh,AFM,0.0,9.649314544331506,12,-0.9460033558333321,4e-07,1e-07,3,Pnma,Orthorhombic
mp-1412672,MnZnO2,AFM,0.0,4.836834322883176,16,-1.735046835107759,0.0022004,0.0005501,3,C2/m,Monoclinic
mp-558344,VSnPO5,AFM,0.0,4.40322112437236,32,-2.456772835892857,0.0011459,0.000286475,4,P-1,Triclinic
mp-1187773,VH6(OF)3,AFM,0.0,2.079291955958593,52,-1.889429382307692,0.000388999999999,9.725e-05,4,R3m,Trigonal
mp-1095252,SrFe2Se2O,AFM,0.0,4.501876897815005,12,-1.401487739947916,2e-07,1e-07,4,Pmmn,Orthorhombic
